survey_id,site_code,location_type,survey_date,time_start,time_end,observer,wind_speed,wind_dir,air_temp,cloud_cover,survey_notes,human_activity_notes,wind,precipitation,disturbances,sight_obstruct,noise_level,site_condition,non_bird_species,additional_bird_observations
7851,AD-10,ESCA,2017-01-31,09:05:00,09:20:00,DaWa,0.0,,21.0,,,,light,none,False,20.0,none,Nothing of note,,
7850,AF-12,ESCA,2017-01-31,07:43:00,07:58:00,DaWa,0.0,,21.0,,,,none,none,False,5.0,none,Nothing of note,,BTGN; BTSP; ROWR
7581,PWRC,PASS,2017-01-31,07:31:00,07:46:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,low,"UNBL, likely BHCO. Saw large flocks of BHCO after count.",Domestic cat,ROPI; YRWA; BHCO; LEGO; UNFL; GIWO
7582,PWRB,PASS,2017-01-31,08:30:00,08:45:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,low,"Quiet cul-de-sac. Garage door opened opposite (3275), one care left and passed observer. Pond at end of cul-de-sac.",,MALL; RNDU; BLPH; GRHE
7853,AB-19,ESCA,2017-02-01,08:38:00,08:53:00,DaWa,0.0,,21.0,,,,none,none,False,55.0,none,Nothing of note,,
7805,Rio_mid_B2,SRBP,2017-02-01,08:02:00,08:17:00,KrGo,0.0,,21.0,,,,none,none,False,80.0,low,Second observer (Shero).,,BEKI; LBWO; GREG; ROPI; GTGR; ANHU; COYE; YRWA; PBGR
7806,Priest_dwn_B1,SRBP,2017-02-01,09:37:00,09:52:00,KrGo,0.0,,21.0,,,,light,none,False,10.0,high,"Second observer (Shero H). Noise - constant traffic, jackhammering and heavy equipment/road construction. Jet airliner flight path (airport).",,GBHE; NOFL; CBTH; GREG; MALL; NECO; OCWA; MAWR
7854,Z-23,ESCA,2017-02-01,09:38:00,09:43:00,DaWa,0.0,,21.0,,,,none,none,False,40.0,none,Nothing of note,,
7807,Price_up_B1,SRBP,2017-02-01,10:58:00,11:13:00,KrGo,0.0,,21.0,,,,light,none,False,85.0,low,"Second observer (Shero). Outflow near parking area, discharging. Causing access road to flood.",,RCKI; SAPH; YRWA; ANHU
7852,Y-19,ESCA,2017-02-01,07:27:00,07:42:00,DaWa,0.0,,21.0,,,,none,none,False,60.0,none,Nothing of note,,SAPH
7855,BM_mid_B2,SRBP,2017-02-02,08:08:00,08:23:00,DaWa,0.0,,21.0,,,,none,none,False,70.0,none,S. Holland as 2nd observer.,Coyote,COHA; BEKI; COYE; ROPI
7856,Ave67_dwn_B1,SRBP,2017-02-02,09:28:00,09:43:00,DaWa,0.0,,21.0,,,,none,none,False,5.0,high,2nd observer S. Holland,,RTHA; KILL; VERD
7857,Ave35_dwn_B1,SRBP,2017-02-02,10:26:00,10:41:00,DaWa,0.0,,21.0,,,,none,none,True,40.0,high,"Homeless flushed birds in riparian habitat, 2nd observer S. Holland",Ground squirrel,RTHA; UNRA; RCKI; KILL; GHOW
7827,SRR,desert_fertilization,2017-02-03,07:40:00,07:55:00,ToHi,0.0,,21.0,,,,none,none,False,25.0,low,2 camps set up ~100 and 150 m west of point. No sunlight on point until about 7:55.,Coyotes (heard),WEBL; UFLI; GHOW; HOFI; LBWO; BTSP
7828,UMP,desert_fertilization,2017-02-03,09:12:00,09:27:00,ToHi,0.0,,21.0,,,,none,none,False,65.0,low,3 desert cottontails in aggressive chase almost underfoot.,Desert Cottontail,
7625,V-20,ESCA,2017-02-03,09:48:00,10:03:00,DaWa,0.0,,21.0,,,,none,none,False,30.0,none,Fairly warm.,"Dogs on leash, distant",BTGN; MODO; CACW; ABTO; COHU
7624,U-21C,PASS,2017-02-03,08:14:00,08:29:00,DaWa,0.0,,21.0,,,,none,none,False,45.0,low,,Dog off of leash with owner,
7829,AF-12,ESCA,2017-02-07,07:44:00,07:59:00,ToHi,0.0,,21.0,,,,light,none,False,5.0,none,,,BTSP; GIWO
7830,AD-10,ESCA,2017-02-07,09:04:00,09:19:00,ToHi,0.0,,21.0,,,,none,none,False,40.0,low,,Black-tailed Jackrabbit,CACW; VERD; ROWR; WEBL; BTSP
7537,U-18,PASS,2017-02-08,10:06:00,10:21:00,ToHi,0.0,,21.0,,,,light,none,False,10.0,high,Many birds at house to NE - probably food available.,Loose dogs,
7534,SMW,desert_fertilization,2017-02-08,08:02:00,08:17:00,ToHi,0.0,,21.0,,,,none,none,False,10.0,none,Site still in shade from mountain to E.,,MODO; VERD; BGGN
7535,U-18C,PASS,2017-02-08,08:59:00,09:14:00,ToHi,0.0,,21.0,,,,light,none,True,55.0,low,"Unseen aerial predator put many ROPI, EUCD, MODO into flight.","Loose dogs, roosters crowing from several directions",RWBL
7536,U-18B,PASS,2017-02-08,09:33:00,09:48:00,ToHi,0.0,,21.0,,,,light,none,False,50.0,low,,,
7878,I-11,ESCA,2017-03-20,09:10:00,09:25:00,KrGo,0.0,,21.0,,,,gusts,none,False,5.0,low,,,EUST; CORA; WCSP
7676,PWP,desert_fertilization,2017-03-20,07:03:00,07:18:00,ToHi,0.0,,21.0,,,,none,none,False,15.0,low,,,UFLI; GIWO; BTGN; ANHU
7877,G-15,ESCA,2017-03-20,07:58:00,08:13:00,KrGo,0.0,,21.0,,,,none,none,False,0.0,low,Active bee hives on the approach road to the site.,,LOSH
7876,I-17,ESCA,2017-03-20,06:41:00,06:56:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,low,Constant drone of traffic from I-10 to the South.,,LISP; CACW; GAQU; HOFI; CORA
7677,V-14,ESCA,2017-03-20,08:00:00,08:15:00,ToHi,0.0,,21.0,,,,light,none,False,45.0,low,NOMO doing imitations of multiple species. Domestic psittacine at house - SE corner 13th St and Winter.,Loose dog,RFLO
7678,V-14B,PASS,2017-03-20,08:33:00,08:48:00,ToHi,0.0,,21.0,,,,none,none,False,50.0,low,,,SSHA; ROPI
7679,V-14C,PASS,2017-03-20,09:03:00,09:18:00,ToHi,0.0,,21.0,,,,light,none,False,45.0,low,,,ROPI
7880,O-9,ESCA,2017-03-21,07:06:00,07:21:00,KrGo,0.0,,21.0,,,,light,none,False,10.0,low,Ground carpeted with annual plants. Creosote buses & bursage (triangle leaf) in flower,,ATFL; YRWA
7879,N-12,ESCA,2017-03-21,06:31:00,06:46:00,KrGo,0.0,,21.0,,,,none,none,False,30.0,low,,Dog barking,CBTH; HOFI
7881,F-8,ESCA,2017-03-21,09:24:00,09:39:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,low,Ground carpeted with grasses and annual plants. Creosote buses in flower.,,UNFL; MODO; HOFI
7632,Q-15C,PASS,2017-03-22,07:47:00,08:02:00,KrGo,0.0,,21.0,,,,none,none,False,20.0,low,"To the N, large field with tall wheat crop, creating habitat for RWBL.",,SAPH; MODO; EUST
7680,T-13,ESCA,2017-03-22,07:17:00,07:32:00,ToHi,0.0,,21.0,,,,none,none,False,35.0,low,,,UFLI
7681,7-11C,PASS,2017-03-22,08:33:00,08:48:00,ToHi,0.0,,21.0,,,,light,none,False,30.0,low,,,YRWA
7682,7-11B,PASS,2017-03-22,09:01:00,09:16:00,ToHi,0.0,,21.0,,,,light,none,False,25.0,low,,Loose dog,
7683,7-11A,PASS,2017-03-22,09:31:00,09:46:00,ToHi,0.0,,21.0,,,,light,none,False,45.0,low,,"Loose dog, loose cat, pet psittacine calling nearby",EUST
7630,Q-15,PASS,2017-03-22,06:29:00,06:44:00,KrGo,0.0,,21.0,,,,light,none,False,20.0,low,,,SAPH; LEGO
7631,Q-15B,PASS,2017-03-22,07:11:00,07:26:00,KrGo,0.0,,21.0,,,,none,none,True,10.0,low,Domestic cat on the prowl - disturbed birds on the ground. Pedestrian.,"Dogs barking, domestic cat",UNHU
7633,WTM,desert_fertilization,2017-03-22,09:19:00,09:34:00,KrGo,0.0,,21.0,,,,none,none,False,10.0,low,People around. RVs close to survey point ~250m.,,
7918,U-13,ESCA,2017-03-23,10:13:00,10:28:00,ToHi,0.0,,21.0,,,,light,none,False,25.0,low,"Veg. very tall, unable to see cairn.",,NOFL; LISP; RCKI
7915,U-8,ESCA,2017-03-23,08:11:00,08:26:00,ToHi,0.0,,21.0,,,,light,none,False,20.0,low,"Some construction activity to East during survey. Cool, rain overnight.",,SAPH
7916,T-11,ESCA,2017-03-23,08:59:00,09:14:00,ToHi,0.0,,21.0,,,,gusts,none,False,50.0,high,Diesel pickup sat idling about 20 m to East for more than 5 minutes of survey.,Loose cat,ANHU
7917,U-12,ESCA,2017-03-23,09:34:00,09:49:00,ToHi,0.0,,21.0,,,,light,none,False,20.0,low,"Cool morning, rain overnight.",,
7951,Y-19,ESCA,2017-03-24,08:34:00,08:49:00,DaHi,0.0,,21.0,,,,light,none,False,55.0,low,K. Godbeer Present,,
7923,O-9,ESCA,2017-03-24,08:28:00,08:43:00,ToHi,0.0,,21.0,,,,gusts,none,False,15.0,low,Development work beginning to West.,,EUCD; YRWA; MODO
7949,Z-23,ESCA,2017-03-24,06:26:00,06:41:00,DaHi,0.0,,21.0,,,,light,none,True,35.0,low,K. Godbeer present,"Cat, S. Audubonii, Pedestrians",GAQU; MALL; ABTO; VERD; GREG
7950,AB-19,ESCA,2017-03-24,07:35:00,07:50:00,DaHi,0.0,,21.0,,,,light,none,False,65.0,,K. Godbeer Present,Cat,RWBL; MALL
7733,PWRC,PASS,2017-03-25,08:33:00,08:48:00,DaHi,0.0,,21.0,,,,none,none,False,5.0,low,,"Dog, Indian peafowl, Chickens",NOHA
7730,AE-23,ESCA,2017-03-25,06:32:00,06:47:00,DaHi,0.0,,21.0,,,,light,none,False,10.0,low,,"S. audubonii, C. latrans",CBTH
7731,PWRA,PASS,2017-03-25,07:16:00,07:31:00,DaHi,0.0,,21.0,,,,light,none,False,40.0,low,,,BTGN; RTHA
7732,PWRB,PASS,2017-03-25,07:54:00,08:09:00,DaHi,0.0,,21.0,,,,light,none,False,40.0,low,,Dog,DCCO
7737,U-21B,PASS,2017-03-26,10:09:00,10:24:00,DaHi,0.0,,21.0,,,,light,none,True,55.0,,Momentary passerby.,,ANHU; VERD
7734,V-20,ESCA,2017-03-26,07:07:00,07:22:00,DaHi,0.0,,21.0,,,,light,none,False,30.0,low,,"S. audubonii, A. harrisii",VERD; PHAI; UFLI
7735,U-21C,PASS,2017-03-26,08:44:00,08:59:00,DaHi,0.0,,21.0,,,,none,none,False,50.0,low,,rock squirrel,ROPI
7736,U-21,PASS,2017-03-26,09:36:00,09:51:00,DaHi,0.0,,21.0,,,,,,False,50.0,,,S. audubonii,GIWO; ATFL; SAPH; YRWA
7952,U-13,ESCA,2017-03-27,06:57:00,07:12:00,DaHi,0.0,,21.0,,,,none,none,False,45.0,low,,,CBTH; ATFL
7953,U-12,ESCA,2017-03-27,07:42:00,07:57:00,DaHi,0.0,,21.0,,,,light,none,False,20.0,low,,,GIWO; NRWS
7954,T-11,ESCA,2017-03-27,08:23:00,08:38:00,DaHi,0.0,,21.0,,,,light,none,False,20.0,low,,,
7955,U-8,ESCA,2017-03-27,09:14:00,09:29:00,DaHi,0.0,,21.0,,,,light,none,False,10.0,low,,,EUCD; GTGR; YRWA; EUST; ABTO
7637,TRSA,PASS,2017-03-27,08:47:00,09:02:00,KrGo,0.0,,21.0,,,,none,none,False,30.0,low,Pet parrot in yard to S (Conures: Aratinga sp.),,
7636,TRSC,PASS,2017-03-27,07:55:00,08:10:00,KrGo,0.0,,21.0,,,,none,none,False,30.0,low,Pedestrians.,,RWBL
7635,TRSB,PASS,2017-03-27,07:11:00,07:26:00,KrGo,0.0,,21.0,,,,light,none,False,25.0,low,People leaving their homes.,"Rooster, domestic cat",ABTO
7634,P-16,ESCA,2017-03-27,06:22:00,06:37:00,KrGo,0.0,,21.0,,,,none,none,False,35.0,low,"Quiet cul-de-sac, people leaving their homes.",,LEGO
7741,T-13,ESCA,2017-03-28,08:06:00,08:21:00,DaHi,0.0,,21.0,,,,light,none,False,15.0,low,,,ABTO
7739,7-11B,PASS,2017-03-28,06:49:00,07:04:00,DaHi,0.0,,21.0,,,,light,none,False,15.0,low,,Dog,
7738,7-11A,PASS,2017-03-28,06:22:00,06:37:00,DaHi,0.0,,21.0,,,,light,none,False,35.0,low,,Dogs,
7921,I-17,ESCA,2017-03-28,08:29:00,08:44:00,ToHi,0.0,,21.0,,,,gusts,none,False,15.0,low,,Round-tailed ground squirrel,UNSW
7920,G-15,ESCA,2017-03-28,07:33:00,07:48:00,ToHi,0.0,,21.0,,,,light,none,False,0.0,low,,,WCSP; EUCD; MODO
7919,I-11,ESCA,2017-03-28,06:34:00,06:49:00,ToHi,0.0,,21.0,,,,light,none,False,5.0,low,Usual saguaro w/ multiple EUST empty today.,,EUST
7638,T-19,ESCA,2017-03-28,06:21:00,06:36:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,high,"Loud traffic on Baseline Rd., overhead airliners. Traffic noise reduced detectability of birds.","Roosters, domestic rabbits",MODO; EUST
7639,R-18C,PASS,2017-03-28,07:18:00,07:33:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,low,Human residents.,,ANHU
7640,R-18B,PASS,2017-03-28,08:02:00,08:17:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,low,Human residents. Quiet residential neighborhood. Open graded area to E.,Dog.,AMKE; NRWS; KILL; ANHU
7641,R-18,PASS,2017-03-28,08:43:00,08:58:00,KrGo,0.0,,21.0,,,,light,none,False,15.0,low,Human residents.,,
7740,7-11C,PASS,2017-03-28,07:17:00,07:32:00,DaHi,0.0,,21.0,,,,light,none,False,40.0,low,,"rooster, dog",
7743,V-14B,PASS,2017-03-29,06:58:00,07:13:00,DaHi,0.0,,21.0,,,,none,none,False,25.0,low,,dogs,GBHE; CANG
7744,V-14,ESCA,2017-03-29,07:25:00,07:40:00,DaHi,0.0,,21.0,,,,none,none,False,45.0,low,,,MALL; WWDO
7924,N-12,ESCA,2017-03-29,09:49:00,10:04:00,ToHi,0.0,,21.0,,,,light,none,False,50.0,high,,,GAQU
7745,PWP,desert_fertilization,2017-03-29,08:08:00,08:23:00,DaHi,0.0,,21.0,,,,none,none,False,15.0,low,,,WCSP
7922,F-8,ESCA,2017-03-29,06:49:00,07:04:00,ToHi,0.0,,21.0,,,,light,none,False,10.0,none,,,
7642,SMW,desert_fertilization,2017-03-29,06:25:00,06:40:00,KrGo,0.0,,21.0,,,,light,none,False,5.0,low,,"Coyote, antelope ground squirrel",GHOW; ROWR; HOFI; EUST; EUCD
7643,U-18C,PASS,2017-03-29,07:35:00,07:50:00,KrGo,0.0,,21.0,,,,light,none,False,10.0,low,Pedestrians.,"Dogs, rooster",
7644,U-18B,PASS,2017-03-29,08:12:00,08:27:00,KrGo,0.0,,21.0,,,,light,none,False,20.0,low,"Pedestrian, quiet residential neighborhood - busy road (19th Ave) to the W.",,VERD; HOFI; ANHU
7645,U-18,PASS,2017-03-29,08:50:00,09:05:00,KrGo,0.0,,21.0,,,,light,none,False,0.0,high,"Residential area, small park, church; 19th Ave fairly busy.","Dogs, rooster, horse, common/Indian peafowl (Paco cristatus) - INPE",CBTH; GAQU
7742,V-14C,PASS,2017-03-29,06:29:00,06:44:00,DaHi,0.0,,21.0,,,,none,none,False,35.0,low,,dogs,DCCO; AMKE; MALL; CACW
7685,Q-15C,PASS,2017-03-30,07:52:00,08:07:00,ToHi,0.0,,21.0,,,,none,none,False,40.0,none,School bus pulled up at 7:50 am (end 7:52).,,INDO; MALL
7686,Q-15B,PASS,2017-03-30,08:36:00,08:51:00,ToHi,0.0,,21.0,,,,none,none,False,20.0,low,,,YRWA
7687,Q-15,PASS,2017-03-30,09:19:00,09:34:00,ToHi,0.0,,21.0,,,,none,none,False,45.0,low,,,ABTO; WEKI
7684,WTM,desert_fertilization,2017-03-30,06:32:00,06:47:00,ToHi,0.0,,21.0,,,,none,none,False,10.0,none,,,EUCD; GRRO; BHCO
7647,AA-9,PASS,2017-04-03,07:24:00,07:39:00,KrGo,0.0,,21.0,,,,light,none,False,25.0,low,"Joggers. Quiet neighborhood, desert landscaping, foot of mountain.",,LUWA; NOMO; BHCO
7649,AA-9B,PASS,2017-04-03,09:15:00,09:30:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,low,Quiet neighborhood.,Dog barking,EUST; EUCD; BHCO
7648,AA-9C,PASS,2017-04-03,08:20:00,08:35:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,low,,,GIFL; PHAI; BRSP; COHU; NOMO; WCSP
7646,X-8,ESCA,2017-04-03,06:12:00,06:27:00,KrGo,0.0,,21.0,,,,light,none,True,30.0,high,"Garbage and recycle collection (6:15-6:30 Monday), very noisy. Birds flushed. New housing development, with patches of desert.","Desert cottontail, dogs barking",SAPH; YRWA; NRWS
7690,TRSB,PASS,2017-04-04,08:13:00,08:28:00,ToHi,0.0,,21.0,,,,light,none,False,20.0,low,RFLO or similar caged in backyard out of sight.,,VERD
7691,P-16,ESCA,2017-04-04,08:52:00,09:07:00,ToHi,0.0,,21.0,,,,light,none,False,40.0,low,Workers in and out of house down block - using power tools and talking.,,NOMO
7653,W-15,ESCA,2017-04-04,09:02:00,09:17:00,KrGo,0.0,,21.0,,,,light,none,False,20.0,low,Quiet neighborhood.,"desert cottontail, collared peccary",
7651,W-15B,PASS,2017-04-04,07:37:00,07:52:00,KrGo,0.0,,21.0,,,,light,none,False,20.0,low,Human residents.,Dog,CBTH; ROPI
7652,W-15C,PASS,2017-04-04,08:19:00,08:34:00,KrGo,0.0,,21.0,,,,light,none,True,5.0,low,Human residents - resident stopped and spoke to observer for about 20 secs.,Desert cottontail,YRWA
7650,DBG,desert_fertilization,2017-04-04,06:11:00,06:26:00,KrGo,0.0,,21.0,,,,light,none,False,10.0,low,"Hikers; desert park in city, zoo to S. Hiking trails, canal to E.",desert cottontail,GHOW; WCSP; LBWO; HOSP; RTHA
7688,TRSA,PASS,2017-04-04,06:54:00,07:09:00,ToHi,0.0,,21.0,,,,light,none,True,60.0,low,"Prairie falcon made pass at MODO ~15m to NW disturbing MODO, ROPI, and GTGR.",,NOMO
7689,TRSC,PASS,2017-04-04,07:37:00,07:52:00,ToHi,0.0,,21.0,,,,light,none,False,55.0,low,,,KILL
7693,R-18B,PASS,2017-04-05,07:10:00,07:25:00,ToHi,0.0,,21.0,,,,none,none,False,60.0,low,Traffic near continuous on Getty and Sienna Vista.,Loose cat,
7657,IBWC,PASS,2017-04-05,08:15:00,08:30:00,KrGo,0.0,,21.0,,,,gusts,none,True,15.0,high,"Cyclists, walkers, maintenance workers. Driver stopped and asked what the observer was doing. City maintenance workers using leaf blowers throughout survey. Point next to city park.","Dogs, domestic mallard",
7656,X-17,PASS,2017-04-05,07:20:00,07:35:00,KrGo,0.0,,21.0,,,,none,none,False,20.0,low,Human residents.,Dog,PLVI; OCWA
7655,X-17B,PASS,2017-04-05,06:46:00,07:01:00,KrGo,0.0,,21.0,,,,light,none,False,15.0,low,,Domestic cat,CBTH; WWDO
7654,X-17C,PASS,2017-04-05,06:10:00,06:25:00,KrGo,0.0,,21.0,,,,light,none,False,15.0,low,Human resident; on flight path to airport.,"chiroptera, domestic cat",SAPH; CBTH
7659,IBWA,PASS,2017-04-05,09:32:00,09:47:00,KrGo,0.0,,21.0,,,,gusts,none,True,30.0,high,"Dog walkers, residents, maintenance worker. Lawn mower (sit-on) working lawns around point.",dog,LEGO; AMKE
7658,IBWB,PASS,2017-04-05,08:55:00,09:10:00,KrGo,0.0,,21.0,,,,gusts,none,False,20.0,low,Dog walker; quiet residential area.,Dog,GBHE; WWDO
7695,T-19,ESCA,2017-04-05,09:31:00,09:46:00,ToHi,0.0,,21.0,,,,light,none,False,45.0,low,,,GAQU; CBTH; KILL
7694,R-18C,PASS,2017-04-05,08:28:00,08:43:00,ToHi,0.0,,21.0,,,,light,none,False,15.0,low,,,BCHU; SAPH
7692,R-18,PASS,2017-04-05,06:32:00,06:47:00,ToHi,0.0,,21.0,,,,none,none,True,35.0,low,Small Accipiter or PRFA flew through putting up EUCD and ROPI.,,
7698,U-18C,PASS,2017-04-06,07:54:00,08:09:00,ToHi,0.0,,21.0,,,,light,none,False,45.0,low,,"Loose dog, rooster crowing",
7697,U-18B,PASS,2017-04-06,07:23:00,07:38:00,ToHi,0.0,,21.0,,,,light,none,False,50.0,low,,Rooster crowing,
7696,U-18,PASS,2017-04-06,06:51:00,07:06:00,ToHi,0.0,,21.0,,,,light,none,False,10.0,low,,"Loose dog, loose cat, rooster crowing",
7699,SMW,desert_fertilization,2017-04-06,08:52:00,09:07:00,ToHi,0.0,,21.0,,,,light,none,False,15.0,none,,Rock squirrel calling,MODO; WWDO
7957,G-15,ESCA,2017-04-07,07:34:00,07:49:00,DaHi,0.0,,21.0,,,,light,none,False,0.0,low,,"Cattle, Lepus Californicus",EUCD; EUST
7956,I-17,ESCA,2017-04-07,06:46:00,07:01:00,DaHi,0.0,,21.0,,,,none,none,False,0.0,low,,,
7958,I-11,ESCA,2017-04-07,08:27:00,08:42:00,DaHi,0.0,,21.0,,,,light,none,False,0.0,low,,,
7959,N-12,ESCA,2017-04-08,06:39:00,06:54:00,DaHi,0.0,,21.0,,,,none,none,False,35.0,low,,,
7960,O-9,ESCA,2017-04-08,07:45:00,08:00:00,DaHi,0.0,,21.0,,,,light,none,False,10.0,low,,,
7961,F-8,ESCA,2017-04-08,08:52:00,09:07:00,DaHi,0.0,,21.0,,,,light,none,False,0.0,low,Large migrating flock of SWHA 18 individuals,,SWHA
7749,WTM,desert_fertilization,2017-04-09,08:38:00,08:53:00,DaHi,0.0,,21.0,,,,light,none,False,10.0,low,,S. audubonii,
7746,Q-15,PASS,2017-04-09,06:17:00,06:32:00,DaHi,0.0,,21.0,,,,none,none,False,45.0,,,Cat,ABTO
7747,Q-15B,PASS,2017-04-09,06:58:00,07:13:00,DaHi,0.0,,21.0,,,,light,none,False,35.0,low,,Cat,
7748,Q-15C,PASS,2017-04-09,07:29:00,07:44:00,DaHi,0.0,,21.0,,,,light,none,False,60.0,low,,cat,RWBL; SAPH; WWDO
7882,U-13,ESCA,2017-04-10,06:04:00,06:19:00,KrGo,0.0,,21.0,,,,light,none,False,20.0,low,"Carpet of Red Brome seeding (Bromus madritensis rubens). Lycium fruiting. Later visually identified SATH, in Lycium bush.",,GIWO; MODO; LOSH; LEGO
7885,U-8,ESCA,2017-04-10,09:23:00,09:38:00,KrGo,0.0,,21.0,,,,light,none,False,0.0,low,Road construction underway.,"Human (civil engineers & dog walker), Antelope ground squirrel. Dog",TUVU; EUST; ANHU; GRRO
7758,P-16,ESCA,2017-04-10,06:22:00,06:37:00,DaHi,0.0,,21.0,,,,none,none,False,40.0,low,,,HOFI
7759,TRSB,PASS,2017-04-10,07:02:00,07:17:00,DaHi,0.0,,21.0,,,,none,none,False,25.0,low,,,DCCO
7760,TRSC,PASS,2017-04-10,07:32:00,07:47:00,DaHi,0.0,,21.0,,,,none,none,False,30.0,low,,,
7884,T-11,ESCA,2017-04-10,08:04:00,08:19:00,KrGo,0.0,,21.0,,,,none,none,False,20.0,low,"Quiet neighborhood. Resident feeds birds, says he has a lot of RFLO visiting","Dog barking, domestic cat",CORA; BHCO
7761,TRSA,PASS,2017-04-10,08:06:00,08:21:00,DaHi,0.0,,21.0,,,,none,none,False,55.0,high,,Cat,
7883,U-12,ESCA,2017-04-10,07:13:00,07:28:00,KrGo,0.0,,21.0,,,,none,none,True,15.0,low,Resident asked what I was doing (lasted only a few seconds).,"Dog, human pedestrians.",
7764,R-18B,PASS,2017-04-11,07:24:00,07:39:00,DaHi,0.0,,21.0,,,,none,none,False,30.0,low,,Indian peafowl,COHA
7662,7-11C,PASS,2017-04-11,07:07:00,07:22:00,KrGo,0.0,,21.0,,,,none,none,False,10.0,low,human residents; flight path for jet airliners; constant traffic on Buckeye Road to the N,rooster,
7660,7-11A,PASS,2017-04-11,06:02:00,06:17:00,KrGo,0.0,,21.0,,,,none,none,False,35.0,low,"Human residents. Dogs barking, jet airliner flight path.",Dogs,
7661,7-11B,PASS,2017-04-11,06:33:00,06:48:00,KrGo,0.0,,21.0,,,,none,none,False,15.0,low,Next to railroad track. Flight path - jet airliners. Light traffic. Dogs barking.,"Rooster, dogs",
7703,X-8,ESCA,2017-04-11,09:19:00,09:34:00,ToHi,0.0,,21.0,,,,none,none,False,35.0,low,Very quiet for this site (not noisy).,Dog on leash,WCSP; GTGR; ATFL
7702,AA-9,PASS,2017-04-11,08:31:00,08:46:00,ToHi,0.0,,21.0,,,,light,none,True,35.0,low,Passerby stopped to say hi - 5 sec. disturb.,Dogs on leash,ATFL
7701,AA-9C,PASS,2017-04-11,07:36:00,07:51:00,ToHi,0.0,,21.0,,,,light,none,False,40.0,low,,,PHAI; HOFI
7700,AA-9B,PASS,2017-04-11,06:57:00,07:12:00,ToHi,0.0,,21.0,,,,none,none,True,65.0,low,Resident stopping to inquire.,,NOCA; UNWA; VERD
7762,T-19,ESCA,2017-04-11,06:13:00,06:28:00,DaHi,0.0,,21.0,,,,none,none,False,30.0,low,,"Roosters, goats",
7663,T-13,ESCA,2017-04-11,08:02:00,08:17:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,,Human residents and landscape gardeners working.,,BCNH
7763,R-18C,PASS,2017-04-11,06:49:00,07:04:00,DaHi,0.0,,21.0,,,,,,,10.0,,,,MALL
7765,R-18,PASS,2017-04-11,08:08:00,08:23:00,DaHi,0.0,,21.0,,,,none,none,False,30.0,low,,Dog,
7766,SMW,desert_fertilization,2017-04-12,06:20:00,06:35:00,DaHi,0.0,,21.0,,,,light,none,False,10.0,low,,,
7705,W-15B,PASS,2017-04-12,07:16:00,07:31:00,ToHi,0.0,,21.0,,,,none,none,False,,low,Single javelina wandering nearby.,Javelina (1),
7667,PWP,desert_fertilization,2017-04-12,08:04:00,08:19:00,KrGo,0.0,,21.0,,,,light,none,False,10.0,low,"Many hikers. Natural Sonoran desert, bordering residential area. Mountain bikers. On flight path for jet airliners and prop planes.",dog,VERD; PHAI; WCSP; EUST; LEGO; LENI; RFLO; HOSP; SAPH
7767,U-18C,PASS,2017-04-12,07:02:00,07:17:00,DaHi,0.0,,21.0,,,,light,none,False,50.0,low,,"Rooster, dogs",
7768,U-18B,PASS,2017-04-12,07:33:00,07:48:00,DaHi,0.0,,21.0,,,,light,none,False,40.0,low,,Rooster,
7707,DBG,desert_fertilization,2017-04-12,09:03:00,09:18:00,ToHi,0.0,,21.0,,,,light,none,False,25.0,low,,,RTHA
7664,V-14C,PASS,2017-04-12,06:01:00,06:16:00,KrGo,0.0,,21.0,,,,light,none,False,30.0,low,"Human resident. Quiet neighborhood. Dog walkers, constant background traffic noise.",Dog,CACW; LEGO; NRWS; VERD
7665,V-14B,PASS,2017-04-12,06:37:00,06:52:00,KrGo,0.0,,21.0,,,,none,none,False,15.0,low,"Quiet neighborhood, human residents. Constant background traffic noise.","Dogs barking, domestic cat",UNFL; LEGO
7666,V-14,ESCA,2017-04-12,07:09:00,07:24:00,KrGo,0.0,,21.0,,,,none,none,False,15.0,low,"Quiet neighborhood, human residents. Constant traffic noise in background.",,EUCD
7704,W-15,ESCA,2017-04-12,06:40:00,06:55:00,ToHi,0.0,,21.0,,,,none,none,False,50.0,low,Silk oak tree in bloom to N - birds feeding at flowers.,Cottontail rabbit,GTGR
7706,W-15C,PASS,2017-04-12,07:54:00,08:09:00,ToHi,0.0,,21.0,,,,gusts,none,False,35.0,low,Near constant jackhammer from construction to NE.,,CACW; GIFL
7769,U-18,PASS,2017-04-12,07:58:00,08:13:00,DaHi,0.0,,21.0,,,,light,none,False,5.0,low,Irrigation puddle across from point (E-SE).,,
7710,IBWC,PASS,2017-04-13,07:53:00,08:08:00,ToHi,0.0,,21.0,,,,light,none,False,20.0,low,,,RFLO
